Artifact,Row_Key,Field,Historical_1206_Value,Corrected_1218_Value,Change_Status,Historical_Source_SHA256,Corrected_Source_SHA256,Interpretation_Boundary
T10_OUTCOME_CHARACTERISTICS.csv,Framework=COREVEN|Coverage_Window=ANY_PLANNED|Dimension=INSTRUMENT_STATUS|Category=NAMED,Unknown_Count,1206,1232,CHANGED,6e67a9b33d4ea0006363738982cb1e7401dfc4e26427074a677f0364565cb3d1,7424f661855e665c5854cdfb684e419079d81d91f0414f51389581f69231d3fa,PLANNED_OUTCOMES_NOT_REPORTED_CLINICAL_RESULTS
T10_OUTCOME_CHARACTERISTICS.csv,Framework=COREVEN|Coverage_Window=ANY_PLANNED|Dimension=INSTRUMENT_STATUS|Category=NAMED,Percent,6.508876,6.453488,CHANGED,6e67a9b33d4ea0006363738982cb1e7401dfc4e26427074a677f0364565cb3d1,7424f661855e665c5854cdfb684e419079d81d91f0414f51389581f69231d3fa,PLANNED_OUTCOMES_NOT_REPORTED_CLINICAL_RESULTS
T10_OUTCOME_CHARACTERISTICS.csv,Framework=COREVEN|Coverage_Window=ANY_PLANNED|Dimension=INSTRUMENT_STATUS|Category=UNKNOWN,Framework,COREVEN,COREVEN,UNCHANGED,6e67a9b33d4ea0006363738982cb1e7401dfc4e26427074a677f0364565cb3d1,7424f661855e665c5854cdfb684e419079d81d91f0414f51389581f69231d3fa,PLANNED_OUTCOMES_NOT_REPORTED_CLINICAL_RESULTS
T10_OUTCOME_CHARACTERISTICS.csv,Framework=COREVEN|Coverage_Window=ANY_PLANNED|Dimension=INSTRUMENT_STATUS|Category=UNKNOWN,Coverage_Window,ANY_PLANNED,ANY_PLANNED,UNCHANGED,6e67a9b33d4ea0006363738982cb1e7401dfc4e26427074a677f0364565cb3d1,7424f661855e665c5854cdfb684e419079d81d91f0414f51389581f69231d3fa,PLANNED_OUTCOMES_NOT_REPORTED_CLINICAL_RESULTS
T10_OUTCOME_CHARACTERISTICS.csv,Framework=COREVEN|Coverage_Window=ANY_PLANNED|Dimension=INSTRUMENT_STATUS|Category=UNKNOWN,Dimension,INSTRUMENT_STATUS,INSTRUMENT_STATUS,UNCHANGED,6e67a9b33d4ea0006363738982cb1e7401dfc4e26427074a677f0364565cb3d1,7424f661855e665c5854cdfb684e419079d81d91f0414f51389581f69231d3fa,PLANNED_OUTCOMES_NOT_REPORTED_CLINICAL_RESULTS
T10_OUTCOME_CHARACTERISTICS.csv,Framework=COREVEN|Coverage_Window=ANY_PLANNED|Dimension=INSTRUMENT_STATUS|Category=UNKNOWN,Category,UNKNOWN,UNKNOWN,UNCHANGED,6e67a9b33d4ea0006363738982cb1e7401dfc4e26427074a677f0364565cb3d1,7424f661855e665c5854cdfb684e419079d81d91f0414f51389581f69231d3fa,PLANNED_OUTCOMES_NOT_REPORTED_CLINICAL_RESULTS
T10_OUTCOME_CHARACTERISTICS.csv,Framework=COREVEN|Coverage_Window=ANY_PLANNED|Dimension=INSTRUMENT_STATUS|Category=UNKNOWN,Outcome_Row_Count,1206,1232,CHANGED,6e67a9b33d4ea0006363738982cb1e7401dfc4e26427074a677f0364565cb3d1,7424f661855e665c5854cdfb684e419079d81d91f0414f51389581f69231d3fa,PLANNED_OUTCOMES_NOT_REPORTED_CLINICAL_RESULTS
T10_OUTCOME_CHARACTERISTICS.csv,Framework=COREVEN|Coverage_Window=ANY_PLANNED|Dimension=INSTRUMENT_STATUS|Category=UNKNOWN,Outcome_Row_Denominator,1690,1720,CHANGED,6e67a9b33d4ea0006363738982cb1e7401dfc4e26427074a677f0364565cb3d1,7424f661855e665c5854cdfb684e419079d81d91f0414f51389581f69231d3fa,PLANNED_OUTCOMES_NOT_REPORTED_CLINICAL_RESULTS
T10_OUTCOME_CHARACTERISTICS.csv,Framework=COREVEN|Coverage_Window=ANY_PLANNED|Dimension=INSTRUMENT_STATUS|Category=UNKNOWN,Unknown_Count,1206,1232,CHANGED,6e67a9b33d4ea0006363738982cb1e7401dfc4e26427074a677f0364565cb3d1,7424f661855e665c5854cdfb684e419079d81d91f0414f51389581f69231d3fa,PLANNED_OUTCOMES_NOT_REPORTED_CLINICAL_RESULTS
T10_OUTCOME_CHARACTERISTICS.csv,Framework=COREVEN|Coverage_Window=ANY_PLANNED|Dimension=INSTRUMENT_STATUS|Category=UNKNOWN,Percent,71.360947,71.627907,CHANGED,6e67a9b33d4ea0006363738982cb1e7401dfc4e26427074a677f0364565cb3d1,7424f661855e665c5854cdfb684e419079d81d91f0414f51389581f69231d3fa,PLANNED_OUTCOMES_NOT_REPORTED_CLINICAL_RESULTS
T10_OUTCOME_CHARACTERISTICS.csv,Framework=COREVEN|Coverage_Window=ANY_PLANNED|Dimension=INSTRUMENT_STATUS|Category=UNNAMED,Framework,COREVEN,COREVEN,UNCHANGED,6e67a9b33d4ea0006363738982cb1e7401dfc4e26427074a677f0364565cb3d1,7424f661855e665c5854cdfb684e419079d81d91f0414f51389581f69231d3fa,PLANNED_OUTCOMES_NOT_REPORTED_CLINICAL_RESULTS
T10_OUTCOME_CHARACTERISTICS.csv,Framework=COREVEN|Coverage_Window=ANY_PLANNED|Dimension=INSTRUMENT_STATUS|Category=UNNAMED,Coverage_Window,ANY_PLANNED,ANY_PLANNED,UNCHANGED,6e67a9b33d4ea0006363738982cb1e7401dfc4e26427074a677f0364565cb3d1,7424f661855e665c5854cdfb684e419079d81d91f0414f51389581f69231d3fa,PLANNED_OUTCOMES_NOT_REPORTED_CLINICAL_RESULTS
T10_OUTCOME_CHARACTERISTICS.csv,Framework=COREVEN|Coverage_Window=ANY_PLANNED|Dimension=INSTRUMENT_STATUS|Category=UNNAMED,Dimension,INSTRUMENT_STATUS,INSTRUMENT_STATUS,UNCHANGED,6e67a9b33d4ea0006363738982cb1e7401dfc4e26427074a677f0364565cb3d1,7424f661855e665c5854cdfb684e419079d81d91f0414f51389581f69231d3fa,PLANNED_OUTCOMES_NOT_REPORTED_CLINICAL_RESULTS
T10_OUTCOME_CHARACTERISTICS.csv,Framework=COREVEN|Coverage_Window=ANY_PLANNED|Dimension=INSTRUMENT_STATUS|Category=UNNAMED,Category,UNNAMED,UNNAMED,UNCHANGED,6e67a9b33d4ea0006363738982cb1e7401dfc4e26427074a677f0364565cb3d1,7424f661855e665c5854cdfb684e419079d81d91f0414f51389581f69231d3fa,PLANNED_OUTCOMES_NOT_REPORTED_CLINICAL_RESULTS
T10_OUTCOME_CHARACTERISTICS.csv,Framework=COREVEN|Coverage_Window=ANY_PLANNED|Dimension=INSTRUMENT_STATUS|Category=UNNAMED,Outcome_Row_Count,374,377,CHANGED,6e67a9b33d4ea0006363738982cb1e7401dfc4e26427074a677f0364565cb3d1,7424f661855e665c5854cdfb684e419079d81d91f0414f51389581f69231d3fa,PLANNED_OUTCOMES_NOT_REPORTED_CLINICAL_RESULTS
T10_OUTCOME_CHARACTERISTICS.csv,Framework=COREVEN|Coverage_Window=ANY_PLANNED|Dimension=INSTRUMENT_STATUS|Category=UNNAMED,Outcome_Row_Denominator,1690,1720,CHANGED,6e67a9b33d4ea0006363738982cb1e7401dfc4e26427074a677f0364565cb3d1,7424f661855e665c5854cdfb684e419079d81d91f0414f51389581f69231d3fa,PLANNED_OUTCOMES_NOT_REPORTED_CLINICAL_RESULTS
T10_OUTCOME_CHARACTERISTICS.csv,Framework=COREVEN|Coverage_Window=ANY_PLANNED|Dimension=INSTRUMENT_STATUS|Category=UNNAMED,Unknown_Count,1206,1232,CHANGED,6e67a9b33d4ea0006363738982cb1e7401dfc4e26427074a677f0364565cb3d1,7424f661855e665c5854cdfb684e419079d81d91f0414f51389581f69231d3fa,PLANNED_OUTCOMES_NOT_REPORTED_CLINICAL_RESULTS
T10_OUTCOME_CHARACTERISTICS.csv,Framework=COREVEN|Coverage_Window=ANY_PLANNED|Dimension=INSTRUMENT_STATUS|Category=UNNAMED,Percent,22.130178,21.918605,CHANGED,6e67a9b33d4ea0006363738982cb1e7401dfc4e26427074a677f0364565cb3d1,7424f661855e665c5854cdfb684e419079d81d91f0414f51389581f69231d3fa,PLANNED_OUTCOMES_NOT_REPORTED_CLINICAL_RESULTS
T10_OUTCOME_CHARACTERISTICS.csv,Framework=COREVEN|Coverage_Window=ANY_PLANNED|Dimension=NAMED_INSTRUMENT|Category=UNKNOWN,Framework,COREVEN,COREVEN,UNCHANGED,6e67a9b33d4ea0006363738982cb1e7401dfc4e26427074a677f0364565cb3d1,7424f661855e665c5854cdfb684e419079d81d91f0414f51389581f69231d3fa,PLANNED_OUTCOMES_NOT_REPORTED_CLINICAL_RESULTS
T10_OUTCOME_CHARACTERISTICS.csv,Framework=COREVEN|Coverage_Window=ANY_PLANNED|Dimension=NAMED_INSTRUMENT|Category=UNKNOWN,Coverage_Window,ANY_PLANNED,ANY_PLANNED,UNCHANGED,6e67a9b33d4ea0006363738982cb1e7401dfc4e26427074a677f0364565cb3d1,7424f661855e665c5854cdfb684e419079d81d91f0414f51389581f69231d3fa,PLANNED_OUTCOMES_NOT_REPORTED_CLINICAL_RESULTS
T10_OUTCOME_CHARACTERISTICS.csv,Framework=COREVEN|Coverage_Window=ANY_PLANNED|Dimension=NAMED_INSTRUMENT|Category=UNKNOWN,Dimension,NAMED_INSTRUMENT,NAMED_INSTRUMENT,UNCHANGED,6e67a9b33d4ea0006363738982cb1e7401dfc4e26427074a677f0364565cb3d1,7424f661855e665c5854cdfb684e419079d81d91f0414f51389581f69231d3fa,PLANNED_OUTCOMES_NOT_REPORTED_CLINICAL_RESULTS
T10_OUTCOME_CHARACTERISTICS.csv,Framework=COREVEN|Coverage_Window=ANY_PLANNED|Dimension=NAMED_INSTRUMENT|Category=UNKNOWN,Category,UNKNOWN,UNKNOWN,UNCHANGED,6e67a9b33d4ea0006363738982cb1e7401dfc4e26427074a677f0364565cb3d1,7424f661855e665c5854cdfb684e419079d81d91f0414f51389581f69231d3fa,PLANNED_OUTCOMES_NOT_REPORTED_CLINICAL_RESULTS
T10_OUTCOME_CHARACTERISTICS.csv,Framework=COREVEN|Coverage_Window=ANY_PLANNED|Dimension=NAMED_INSTRUMENT|Category=UNKNOWN,Outcome_Row_Count,1206,1232,CHANGED,6e67a9b33d4ea0006363738982cb1e7401dfc4e26427074a677f0364565cb3d1,7424f661855e665c5854cdfb684e419079d81d91f0414f51389581f69231d3fa,PLANNED_OUTCOMES_NOT_REPORTED_CLINICAL_RESULTS
T10_OUTCOME_CHARACTERISTICS.csv,Framework=COREVEN|Coverage_Window=ANY_PLANNED|Dimension=NAMED_INSTRUMENT|Category=UNKNOWN,Outcome_Row_Denominator,1690,1720,CHANGED,6e67a9b33d4ea0006363738982cb1e7401dfc4e26427074a677f0364565cb3d1,7424f661855e665c5854cdfb684e419079d81d91f0414f51389581f69231d3fa,PLANNED_OUTCOMES_NOT_REPORTED_CLINICAL_RESULTS
T10_OUTCOME_CHARACTERISTICS.csv,Framework=COREVEN|Coverage_Window=ANY_PLANNED|Dimension=NAMED_INSTRUMENT|Category=UNKNOWN,Unknown_Count,1206,1232,CHANGED,6e67a9b33d4ea0006363738982cb1e7401dfc4e26427074a677f0364565cb3d1,7424f661855e665c5854cdfb684e419079d81d91f0414f51389581f69231d3fa,PLANNED_OUTCOMES_NOT_REPORTED_CLINICAL_RESULTS
T10_OUTCOME_CHARACTERISTICS.csv,Framework=COREVEN|Coverage_Window=ANY_PLANNED|Dimension=NAMED_INSTRUMENT|Category=UNKNOWN,Percent,71.360947,71.627907,CHANGED,6e67a9b33d4ea0006363738982cb1e7401dfc4e26427074a677f0364565cb3d1,7424f661855e665c5854cdfb684e419079d81d91f0414f51389581f69231d3fa,PLANNED_OUTCOMES_NOT_REPORTED_CLINICAL_RESULTS
T10_OUTCOME_CHARACTERISTICS.csv,Framework=COREVEN|Coverage_Window=ANY_PLANNED|Dimension=NAMED_INSTRUMENT|Category=UNNAMED,Framework,COREVEN,COREVEN,UNCHANGED,6e67a9b33d4ea0006363738982cb1e7401dfc4e26427074a677f0364565cb3d1,7424f661855e665c5854cdfb684e419079d81d91f0414f51389581f69231d3fa,PLANNED_OUTCOMES_NOT_REPORTED_CLINICAL_RESULTS
T10_OUTCOME_CHARACTERISTICS.csv,Framework=COREVEN|Coverage_Window=ANY_PLANNED|Dimension=NAMED_INSTRUMENT|Category=UNNAMED,Coverage_Window,ANY_PLANNED,ANY_PLANNED,UNCHANGED,6e67a9b33d4ea0006363738982cb1e7401dfc4e26427074a677f0364565cb3d1,7424f661855e665c5854cdfb684e419079d81d91f0414f51389581f69231d3fa,PLANNED_OUTCOMES_NOT_REPORTED_CLINICAL_RESULTS
T10_OUTCOME_CHARACTERISTICS.csv,Framework=COREVEN|Coverage_Window=ANY_PLANNED|Dimension=NAMED_INSTRUMENT|Category=UNNAMED,Dimension,NAMED_INSTRUMENT,NAMED_INSTRUMENT,UNCHANGED,6e67a9b33d4ea0006363738982cb1e7401dfc4e26427074a677f0364565cb3d1,7424f661855e665c5854cdfb684e419079d81d91f0414f51389581f69231d3fa,PLANNED_OUTCOMES_NOT_REPORTED_CLINICAL_RESULTS
T10_OUTCOME_CHARACTERISTICS.csv,Framework=COREVEN|Coverage_Window=ANY_PLANNED|Dimension=NAMED_INSTRUMENT|Category=UNNAMED,Category,UNNAMED,UNNAMED,UNCHANGED,6e67a9b33d4ea0006363738982cb1e7401dfc4e26427074a677f0364565cb3d1,7424f661855e665c5854cdfb684e419079d81d91f0414f51389581f69231d3fa,PLANNED_OUTCOMES_NOT_REPORTED_CLINICAL_RESULTS
T10_OUTCOME_CHARACTERISTICS.csv,Framework=COREVEN|Coverage_Window=ANY_PLANNED|Dimension=NAMED_INSTRUMENT|Category=UNNAMED,Outcome_Row_Count,374,377,CHANGED,6e67a9b33d4ea0006363738982cb1e7401dfc4e26427074a677f0364565cb3d1,7424f661855e665c5854cdfb684e419079d81d91f0414f51389581f69231d3fa,PLANNED_OUTCOMES_NOT_REPORTED_CLINICAL_RESULTS
T10_OUTCOME_CHARACTERISTICS.csv,Framework=COREVEN|Coverage_Window=ANY_PLANNED|Dimension=NAMED_INSTRUMENT|Category=UNNAMED,Outcome_Row_Denominator,1690,1720,CHANGED,6e67a9b33d4ea0006363738982cb1e7401dfc4e26427074a677f0364565cb3d1,7424f661855e665c5854cdfb684e419079d81d91f0414f51389581f69231d3fa,PLANNED_OUTCOMES_NOT_REPORTED_CLINICAL_RESULTS
T10_OUTCOME_CHARACTERISTICS.csv,Framework=COREVEN|Coverage_Window=ANY_PLANNED|Dimension=NAMED_INSTRUMENT|Category=UNNAMED,Unknown_Count,1206,1232,CHANGED,6e67a9b33d4ea0006363738982cb1e7401dfc4e26427074a677f0364565cb3d1,7424f661855e665c5854cdfb684e419079d81d91f0414f51389581f69231d3fa,PLANNED_OUTCOMES_NOT_REPORTED_CLINICAL_RESULTS
T10_OUTCOME_CHARACTERISTICS.csv,Framework=COREVEN|Coverage_Window=ANY_PLANNED|Dimension=NAMED_INSTRUMENT|Category=UNNAMED,Percent,22.130178,21.918605,CHANGED,6e67a9b33d4ea0006363738982cb1e7401dfc4e26427074a677f0364565cb3d1,7424f661855e665c5854cdfb684e419079d81d91f0414f51389581f69231d3fa,PLANNED_OUTCOMES_NOT_REPORTED_CLINICAL_RESULTS
T10_OUTCOME_CHARACTERISTICS.csv,Framework=COREVEN|Coverage_Window=ANY_PLANNED|Dimension=NAMED_INSTRUMENT|Category=YES,Framework,COREVEN,COREVEN,UNCHANGED,6e67a9b33d4ea0006363738982cb1e7401dfc4e26427074a677f0364565cb3d1,7424f661855e665c5854cdfb684e419079d81d91f0414f51389581f69231d3fa,PLANNED_OUTCOMES_NOT_REPORTED_CLINICAL_RESULTS
T10_OUTCOME_CHARACTERISTICS.csv,Framework=COREVEN|Coverage_Window=ANY_PLANNED|Dimension=NAMED_INSTRUMENT|Category=YES,Coverage_Window,ANY_PLANNED,ANY_PLANNED,UNCHANGED,6e67a9b33d4ea0006363738982cb1e7401dfc4e26427074a677f0364565cb3d1,7424f661855e665c5854cdfb684e419079d81d91f0414f51389581f69231d3fa,PLANNED_OUTCOMES_NOT_REPORTED_CLINICAL_RESULTS
T10_OUTCOME_CHARACTERISTICS.csv,Framework=COREVEN|Coverage_Window=ANY_PLANNED|Dimension=NAMED_INSTRUMENT|Category=YES,Dimension,NAMED_INSTRUMENT,NAMED_INSTRUMENT,UNCHANGED,6e67a9b33d4ea0006363738982cb1e7401dfc4e26427074a677f0364565cb3d1,7424f661855e665c5854cdfb684e419079d81d91f0414f51389581f69231d3fa,PLANNED_OUTCOMES_NOT_REPORTED_CLINICAL_RESULTS
T10_OUTCOME_CHARACTERISTICS.csv,Framework=COREVEN|Coverage_Window=ANY_PLANNED|Dimension=NAMED_INSTRUMENT|Category=YES,Category,YES,YES,UNCHANGED,6e67a9b33d4ea0006363738982cb1e7401dfc4e26427074a677f0364565cb3d1,7424f661855e665c5854cdfb684e419079d81d91f0414f51389581f69231d3fa,PLANNED_OUTCOMES_NOT_REPORTED_CLINICAL_RESULTS
T10_OUTCOME_CHARACTERISTICS.csv,Framework=COREVEN|Coverage_Window=ANY_PLANNED|Dimension=NAMED_INSTRUMENT|Category=YES,Outcome_Row_Count,110,111,CHANGED,6e67a9b33d4ea0006363738982cb1e7401dfc4e26427074a677f0364565cb3d1,7424f661855e665c5854cdfb684e419079d81d91f0414f51389581f69231d3fa,PLANNED_OUTCOMES_NOT_REPORTED_CLINICAL_RESULTS
T10_OUTCOME_CHARACTERISTICS.csv,Framework=COREVEN|Coverage_Window=ANY_PLANNED|Dimension=NAMED_INSTRUMENT|Category=YES,Outcome_Row_Denominator,1690,1720,CHANGED,6e67a9b33d4ea0006363738982cb1e7401dfc4e26427074a677f0364565cb3d1,7424f661855e665c5854cdfb684e419079d81d91f0414f51389581f69231d3fa,PLANNED_OUTCOMES_NOT_REPORTED_CLINICAL_RESULTS
T10_OUTCOME_CHARACTERISTICS.csv,Framework=COREVEN|Coverage_Window=ANY_PLANNED|Dimension=NAMED_INSTRUMENT|Category=YES,Unknown_Count,1206,1232,CHANGED,6e67a9b33d4ea0006363738982cb1e7401dfc4e26427074a677f0364565cb3d1,7424f661855e665c5854cdfb684e419079d81d91f0414f51389581f69231d3fa,PLANNED_OUTCOMES_NOT_REPORTED_CLINICAL_RESULTS
T10_OUTCOME_CHARACTERISTICS.csv,Framework=COREVEN|Coverage_Window=ANY_PLANNED|Dimension=NAMED_INSTRUMENT|Category=YES,Percent,6.508876,6.453488,CHANGED,6e67a9b33d4ea0006363738982cb1e7401dfc4e26427074a677f0364565cb3d1,7424f661855e665c5854cdfb684e419079d81d91f0414f51389581f69231d3fa,PLANNED_OUTCOMES_NOT_REPORTED_CLINICAL_RESULTS
T10_OUTCOME_CHARACTERISTICS.csv,Framework=COREVEN|Coverage_Window=ANY_PLANNED|Dimension=OUTCOME_NATURE|Category=DIRECT_PATIENT_IMPORTANT,Framework,COREVEN,COREVEN,UNCHANGED,6e67a9b33d4ea0006363738982cb1e7401dfc4e26427074a677f0364565cb3d1,7424f661855e665c5854cdfb684e419079d81d91f0414f51389581f69231d3fa,PLANNED_OUTCOMES_NOT_REPORTED_CLINICAL_RESULTS
T10_OUTCOME_CHARACTERISTICS.csv,Framework=COREVEN|Coverage_Window=ANY_PLANNED|Dimension=OUTCOME_NATURE|Category=DIRECT_PATIENT_IMPORTANT,Coverage_Window,ANY_PLANNED,ANY_PLANNED,UNCHANGED,6e67a9b33d4ea0006363738982cb1e7401dfc4e26427074a677f0364565cb3d1,7424f661855e665c5854cdfb684e419079d81d91f0414f51389581f69231d3fa,PLANNED_OUTCOMES_NOT_REPORTED_CLINICAL_RESULTS
T10_OUTCOME_CHARACTERISTICS.csv,Framework=COREVEN|Coverage_Window=ANY_PLANNED|Dimension=OUTCOME_NATURE|Category=DIRECT_PATIENT_IMPORTANT,Dimension,OUTCOME_NATURE,OUTCOME_NATURE,UNCHANGED,6e67a9b33d4ea0006363738982cb1e7401dfc4e26427074a677f0364565cb3d1,7424f661855e665c5854cdfb684e419079d81d91f0414f51389581f69231d3fa,PLANNED_OUTCOMES_NOT_REPORTED_CLINICAL_RESULTS
T10_OUTCOME_CHARACTERISTICS.csv,Framework=COREVEN|Coverage_Window=ANY_PLANNED|Dimension=OUTCOME_NATURE|Category=DIRECT_PATIENT_IMPORTANT,Category,DIRECT_PATIENT_IMPORTANT,DIRECT_PATIENT_IMPORTANT,UNCHANGED,6e67a9b33d4ea0006363738982cb1e7401dfc4e26427074a677f0364565cb3d1,7424f661855e665c5854cdfb684e419079d81d91f0414f51389581f69231d3fa,PLANNED_OUTCOMES_NOT_REPORTED_CLINICAL_RESULTS
T10_OUTCOME_CHARACTERISTICS.csv,Framework=COREVEN|Coverage_Window=ANY_PLANNED|Dimension=OUTCOME_NATURE|Category=DIRECT_PATIENT_IMPORTANT,Outcome_Row_Count,342,349,CHANGED,6e67a9b33d4ea0006363738982cb1e7401dfc4e26427074a677f0364565cb3d1,7424f661855e665c5854cdfb684e419079d81d91f0414f51389581f69231d3fa,PLANNED_OUTCOMES_NOT_REPORTED_CLINICAL_RESULTS
T10_OUTCOME_CHARACTERISTICS.csv,Framework=COREVEN|Coverage_Window=ANY_PLANNED|Dimension=OUTCOME_NATURE|Category=DIRECT_PATIENT_IMPORTANT,Outcome_Row_Denominator,1690,1720,CHANGED,6e67a9b33d4ea0006363738982cb1e7401dfc4e26427074a677f0364565cb3d1,7424f661855e665c5854cdfb684e419079d81d91f0414f51389581f69231d3fa,PLANNED_OUTCOMES_NOT_REPORTED_CLINICAL_RESULTS
T10_OUTCOME_CHARACTERISTICS.csv,Framework=COREVEN|Coverage_Window=ANY_PLANNED|Dimension=OUTCOME_NATURE|Category=DIRECT_PATIENT_IMPORTANT,Unknown_Count,130,130,UNCHANGED,6e67a9b33d4ea0006363738982cb1e7401dfc4e26427074a677f0364565cb3d1,7424f661855e665c5854cdfb684e419079d81d91f0414f51389581f69231d3fa,PLANNED_OUTCOMES_NOT_REPORTED_CLINICAL_RESULTS
T10_OUTCOME_CHARACTERISTICS.csv,Framework=COREVEN|Coverage_Window=ANY_PLANNED|Dimension=OUTCOME_NATURE|Category=DIRECT_PATIENT_IMPORTANT,Percent,20.236686,20.290698,CHANGED,6e67a9b33d4ea0006363738982cb1e7401dfc4e26427074a677f0364565cb3d1,7424f661855e665c5854cdfb684e419079d81d91f0414f51389581f69231d3fa,PLANNED_OUTCOMES_NOT_REPORTED_CLINICAL_RESULTS
T10_OUTCOME_CHARACTERISTICS.csv,Framework=COREVEN|Coverage_Window=ANY_PLANNED|Dimension=OUTCOME_NATURE|Category=INTERMEDIATE_OR_SURROGATE,Framework,COREVEN,COREVEN,UNCHANGED,6e67a9b33d4ea0006363738982cb1e7401dfc4e26427074a677f0364565cb3d1,7424f661855e665c5854cdfb684e419079d81d91f0414f51389581f69231d3fa,PLANNED_OUTCOMES_NOT_REPORTED_CLINICAL_RESULTS
T10_OUTCOME_CHARACTERISTICS.csv,Framework=COREVEN|Coverage_Window=ANY_PLANNED|Dimension=OUTCOME_NATURE|Category=INTERMEDIATE_OR_SURROGATE,Coverage_Window,ANY_PLANNED,ANY_PLANNED,UNCHANGED,6e67a9b33d4ea0006363738982cb1e7401dfc4e26427074a677f0364565cb3d1,7424f661855e665c5854cdfb684e419079d81d91f0414f51389581f69231d3fa,PLANNED_OUTCOMES_NOT_REPORTED_CLINICAL_RESULTS
T10_OUTCOME_CHARACTERISTICS.csv,Framework=COREVEN|Coverage_Window=ANY_PLANNED|Dimension=OUTCOME_NATURE|Category=INTERMEDIATE_OR_SURROGATE,Dimension,OUTCOME_NATURE,OUTCOME_NATURE,UNCHANGED,6e67a9b33d4ea0006363738982cb1e7401dfc4e26427074a677f0364565cb3d1,7424f661855e665c5854cdfb684e419079d81d91f0414f51389581f69231d3fa,PLANNED_OUTCOMES_NOT_REPORTED_CLINICAL_RESULTS
T10_OUTCOME_CHARACTERISTICS.csv,Framework=COREVEN|Coverage_Window=ANY_PLANNED|Dimension=OUTCOME_NATURE|Category=INTERMEDIATE_OR_SURROGATE,Category,INTERMEDIATE_OR_SURROGATE,INTERMEDIATE_OR_SURROGATE,UNCHANGED,6e67a9b33d4ea0006363738982cb1e7401dfc4e26427074a677f0364565cb3d1,7424f661855e665c5854cdfb684e419079d81d91f0414f51389581f69231d3fa,PLANNED_OUTCOMES_NOT_REPORTED_CLINICAL_RESULTS
T10_OUTCOME_CHARACTERISTICS.csv,Framework=COREVEN|Coverage_Window=ANY_PLANNED|Dimension=OUTCOME_NATURE|Category=INTERMEDIATE_OR_SURROGATE,Outcome_Row_Count,307,320,CHANGED,6e67a9b33d4ea0006363738982cb1e7401dfc4e26427074a677f0364565cb3d1,7424f661855e665c5854cdfb684e419079d81d91f0414f51389581f69231d3fa,PLANNED_OUTCOMES_NOT_REPORTED_CLINICAL_RESULTS
T10_OUTCOME_CHARACTERISTICS.csv,Framework=COREVEN|Coverage_Window=ANY_PLANNED|Dimension=OUTCOME_NATURE|Category=INTERMEDIATE_OR_SURROGATE,Outcome_Row_Denominator,1690,1720,CHANGED,6e67a9b33d4ea0006363738982cb1e7401dfc4e26427074a677f0364565cb3d1,7424f661855e665c5854cdfb684e419079d81d91f0414f51389581f69231d3fa,PLANNED_OUTCOMES_NOT_REPORTED_CLINICAL_RESULTS
T10_OUTCOME_CHARACTERISTICS.csv,Framework=COREVEN|Coverage_Window=ANY_PLANNED|Dimension=OUTCOME_NATURE|Category=INTERMEDIATE_OR_SURROGATE,Unknown_Count,130,130,UNCHANGED,6e67a9b33d4ea0006363738982cb1e7401dfc4e26427074a677f0364565cb3d1,7424f661855e665c5854cdfb684e419079d81d91f0414f51389581f69231d3fa,PLANNED_OUTCOMES_NOT_REPORTED_CLINICAL_RESULTS
T10_OUTCOME_CHARACTERISTICS.csv,Framework=COREVEN|Coverage_Window=ANY_PLANNED|Dimension=OUTCOME_NATURE|Category=INTERMEDIATE_OR_SURROGATE,Percent,18.16568,18.604651,CHANGED,6e67a9b33d4ea0006363738982cb1e7401dfc4e26427074a677f0364565cb3d1,7424f661855e665c5854cdfb684e419079d81d91f0414f51389581f69231d3fa,PLANNED_OUTCOMES_NOT_REPORTED_CLINICAL_RESULTS
T10_OUTCOME_CHARACTERISTICS.csv,Framework=COREVEN|Coverage_Window=ANY_PLANNED|Dimension=OUTCOME_NATURE|Category=REQUIRES_EXPERT_DECISION,Framework,COREVEN,COREVEN,UNCHANGED,6e67a9b33d4ea0006363738982cb1e7401dfc4e26427074a677f0364565cb3d1,7424f661855e665c5854cdfb684e419079d81d91f0414f51389581f69231d3fa,PLANNED_OUTCOMES_NOT_REPORTED_CLINICAL_RESULTS
T10_OUTCOME_CHARACTERISTICS.csv,Framework=COREVEN|Coverage_Window=ANY_PLANNED|Dimension=OUTCOME_NATURE|Category=REQUIRES_EXPERT_DECISION,Coverage_Window,ANY_PLANNED,ANY_PLANNED,UNCHANGED,6e67a9b33d4ea0006363738982cb1e7401dfc4e26427074a677f0364565cb3d1,7424f661855e665c5854cdfb684e419079d81d91f0414f51389581f69231d3fa,PLANNED_OUTCOMES_NOT_REPORTED_CLINICAL_RESULTS
T10_OUTCOME_CHARACTERISTICS.csv,Framework=COREVEN|Coverage_Window=ANY_PLANNED|Dimension=OUTCOME_NATURE|Category=REQUIRES_EXPERT_DECISION,Dimension,OUTCOME_NATURE,OUTCOME_NATURE,UNCHANGED,6e67a9b33d4ea0006363738982cb1e7401dfc4e26427074a677f0364565cb3d1,7424f661855e665c5854cdfb684e419079d81d91f0414f51389581f69231d3fa,PLANNED_OUTCOMES_NOT_REPORTED_CLINICAL_RESULTS
